Year i_index j_index k_index x_coord_m y_coord_m z_coord_m Gas_Saturation
2032-Jan-01 1 33 9 16666 22872.6 997.05 -9999
2032-Jan-01 2 33 9 16832.1 22872.6 996.253 -9999
2032-Jan-01 3 33 9 16998.1 22872.6 993.877 -9999
2032-Jan-01 4 33 9 17164.2 22872.6 990.605 -9999
2032-Jan-01 5 33 9 17330.3 22872.6 989.074 9.98038e-07
2032-Jan-01 6 33 9 17496.3 22872.6 988.81 9.98037e-07
2032-Jan-01 7 33 9 17662.4 22872.6 988.884 9.98037e-07
2032-Jan-01 8 33 9 17828.5 22872.6 988.427 9.98036e-07
2032-Jan-01 9 33 9 17994.5 22872.6 985.203 9.9803e-07
2032-Jan-01 10 33 9 18160.6 22872.6 975.156 9.98012e-07
2032-Jan-01 11 33 9 18326.7 22872.6 960.617 9.97986e-07
2032-Jan-01 12 33 9 18492.7 22872.6 948.57 9.97964e-07
2032-Jan-01 13 33 9 18658.8 22872.6 947.749 9.97961e-07
2032-Jan-01 14 33 9 18824.9 22872.6 948.31 9.97962e-07
2032-Jan-01 15 33 9 18990.9 22872.6 944.054 9.97953e-07
2032-Jan-01 16 33 9 19157 22872.6 943.466 9.97951e-07
2032-Jan-01 17 33 9 19323.1 22872.6 944.003 9.97951e-07
2032-Jan-01 18 33 9 19489.1 22872.6 945.042 9.97952e-07
2032-Jan-01 19 33 9 19655.2 22872.6 951.044 9.97963e-07
2032-Jan-01 20 33 9 19821.3 22872.6 969.854 9.97998e-07
2032-Jan-01 21 33 9 19987.3 22872.6 993.979 9.9804e-07
2032-Jan-01 22 33 9 20153.4 22872.6 1005.49 9.98059e-07
2032-Jan-01 23 33 9 20319.5 22872.6 1002.22 9.98055e-07
2032-Jan-01 24 33 9 20485.5 22872.6 998.076 9.98048e-07
2032-Jan-01 25 33 9 20651.6 22872.6 993.334 9.98041e-07
2032-Jan-01 26 33 9 20817.7 22872.6 977.479 9.98014e-07
2032-Jan-01 27 33 9 20983.7 22872.6 962.774 9.97989e-07
2032-Jan-01 28 33 9 21149.8 22872.6 963.031 9.97991e-07
2032-Jan-01 29 33 9 21315.9 22872.6 969.797 9.98003e-07
2032-Jan-01 30 33 9 21481.9 22872.6 983.275 9.98028e-07
2032-Jan-01 31 33 9 21648 22872.6 998.031 9.98053e-07
2032-Jan-01 32 33 9 21814.1 22872.6 1004.33 9.98064e-07
2032-Jan-01 33 33 9 21980.1 22872.6 1006.11 9.98067e-07
2032-Jan-01 34 33 9 22146.2 22872.6 1001.75 9.9806e-07
2032-Jan-01 35 33 9 22312.3 22872.6 984.583 9.98031e-07
2032-Jan-01 36 33 9 22478.3 22872.6 968.379 9.98003e-07
2032-Jan-01 37 33 9 22644.4 22872.6 965.425 9.97998e-07
2032-Jan-01 38 33 9 22810.5 22872.6 974.961 -9999
2032-Jan-01 1 34 9 16666 23029.9 997.663 -9999
2032-Jan-01 2 34 9 16832.1 23029.9 996.614 -9999
2032-Jan-01 3 34 9 16998.1 23029.9 994.006 -9999
2032-Jan-01 4 34 9 17164.2 23029.9 991.03 -9999
2032-Jan-01 5 34 9 17330.3 23029.9 989.92 9.98039e-07
2032-Jan-01 6 34 9 17496.3 23029.9 989.513 9.98039e-07
2032-Jan-01 7 34 9 17662.4 23029.9 989.851 9.98039e-07
2032-Jan-01 8 34 9 17828.5 23029.9 989.213 9.98038e-07
2032-Jan-01 9 34 9 17994.5 23029.9 985.344 9.98031e-07
2032-Jan-01 10 34 9 18160.6 23029.9 975.257 9.98013e-07
2032-Jan-01 11 34 9 18326.7 23029.9 964.321 9.97993e-07
2032-Jan-01 12 34 9 18492.7 23029.9 961.92 9.97989e-07
2032-Jan-01 13 34 9 18658.8 23029.9 968.178 9.98e-07
2032-Jan-01 14 34 9 18824.9 23029.9 970.267 9.98003e-07
2032-Jan-01 15 34 9 18990.9 23029.9 964.987 9.97993e-07
2032-Jan-01 16 34 9 19157 23029.9 955.503 9.97975e-07
2032-Jan-01 17 34 9 19323.1 23029.9 946.269 9.97957e-07
2032-Jan-01 18 34 9 19489.1 23029.9 944.933 9.97954e-07
2032-Jan-01 19 34 9 19655.2 23029.9 944.634 9.97953e-07
2032-Jan-01 20 34 9 19821.3 23029.9 963.536 9.97988e-07
2032-Jan-01 21 34 9 19987.3 23029.9 993.936 9.98041e-07
2032-Jan-01 22 34 9 20153.4 23029.9 1004.79 9.9806e-07
2032-Jan-01 23 34 9 20319.5 23029.9 1001.66 9.98055e-07
2032-Jan-01 24 34 9 20485.5 23029.9 997.317 9.98048e-07
2032-Jan-01 25 34 9 20651.6 23029.9 992.155 9.9804e-07
2032-Jan-01 26 34 9 20817.7 23029.9 977.178 9.98015e-07
2032-Jan-01 27 34 9 20983.7 23029.9 963.358 9.97991e-07
2032-Jan-01 28 34 9 21149.8 23029.9 964.608 9.97994e-07
2032-Jan-01 29 34 9 21315.9 23029.9 972.335 9.98009e-07
2032-Jan-01 30 34 9 21481.9 23029.9 985.673 9.98032e-07
2032-Jan-01 31 34 9 21648 23029.9 1001.98 9.9806e-07
2032-Jan-01 32 34 9 21814.1 23029.9 1010.98 9.98075e-07
2032-Jan-01 33 34 9 21980.1 23029.9 1012.97 9.98079e-07
2032-Jan-01 34 34 9 22146.2 23029.9 1004.74 9.98065e-07
2032-Jan-01 35 34 9 22312.3 23029.9 987.062 9.98036e-07
2032-Jan-01 36 34 9 22478.3 23029.9 974.578 9.98014e-07
2032-Jan-01 37 34 9 22644.4 23029.9 971.966 9.9801e-07
2032-Jan-01 38 34 9 22810.5 23029.9 977.501 -9999
2032-Jan-01 1 35 9 16666 23187.1 998.957 -9999
2032-Jan-01 2 35 9 16832.1 23187.1 996.88 -9999
2032-Jan-01 3 35 9 16998.1 23187.1 994.049 -9999
2032-Jan-01 4 35 9 17164.2 23187.1 991.995 -9999
2032-Jan-01 5 35 9 17330.3 23187.1 991.558 9.98043e-07
2032-Jan-01 6 35 9 17496.3 23187.1 991.613 9.98043e-07
2032-Jan-01 7 35 9 17662.4 23187.1 991.515 9.98042e-07
2032-Jan-01 8 35 9 17828.5 23187.1 990.717 9.98041e-07
2032-Jan-01 9 35 9 17994.5 23187.1 987.346 9.98035e-07
2032-Jan-01 10 35 9 18160.6 23187.1 981.991 9.98025e-07
2032-Jan-01 11 35 9 18326.7 23187.1 977.458 9.98017e-07
2032-Jan-01 12 35 9 18492.7 23187.1 980.017 9.98022e-07
2032-Jan-01 13 35 9 18658.8 23187.1 986.746 9.98033e-07
2032-Jan-01 14 35 9 18824.9 23187.1 989.399 9.98037e-07
2032-Jan-01 15 35 9 18990.9 23187.1 985.307 9.98029e-07
2032-Jan-01 16 35 9 19157 23187.1 969.538 9.98001e-07
2032-Jan-01 17 35 9 19323.1 23187.1 950.191 9.97966e-07
2032-Jan-01 18 35 9 19489.1 23187.1 942.192 9.97951e-07
2032-Jan-01 19 35 9 19655.2 23187.1 940.387 9.97947e-07
2032-Jan-01 20 35 9 19821.2 23187.1 960.382 9.97984e-07
2032-Jan-01 21 35 9 19987.3 23187.1 989.715 9.98035e-07
2032-Jan-01 22 35 9 20153.4 23187.1 1000.88 9.98054e-07
2032-Jan-01 23 35 9 20319.5 23187.1 1001.94 9.98056e-07
2032-Jan-01 24 35 9 20485.5 23187.1 1000.02 9.98054e-07
2032-Jan-01 25 35 9 20651.6 23187.1 995.645 9.98047e-07
2032-Jan-01 26 35 9 20817.7 23187.1 985.38 9.9803e-07
2032-Jan-01 27 35 9 20983.7 23187.1 973.432 9.9801e-07
2032-Jan-01 28 35 9 21149.8 23187.1 969.739 9.98004e-07
2032-Jan-01 29 35 9 21315.9 23187.1 977.265 9.98018e-07
2032-Jan-01 30 35 9 21481.9 23187.1 989.853 9.9804e-07
2032-Jan-01 31 35 9 21648 23187.1 1003.86 9.98063e-07
2032-Jan-01 32 35 9 21814.1 23187.1 1012.94 9.98078e-07
2032-Jan-01 33 35 9 21980.1 23187.1 1010.71 9.98075e-07
2032-Jan-01 34 35 9 22146.2 23187.1 996.425 9.98052e-07
2032-Jan-01 35 35 9 22312.3 23187.1 981.036 9.98026e-07
2032-Jan-01 36 35 9 22478.3 23187.1 974.351 9.98014e-07
2032-Jan-01 37 35 9 22644.4 23187.1 974.64 9.98014e-07
2032-Jan-01 38 35 9 22810.5 23187.1 979.585 -9999
2032-Jan-01 1 36 9 16666 23344.4 999.976 -9999
2032-Jan-01 2 36 9 16832.1 23344.4 997.398 -9999
2032-Jan-01 3 36 9 16998.1 23344.4 994.783 -9999
2032-Jan-01 4 36 9 17164.2 23344.4 992.892 -9999
2032-Jan-01 5 36 9 17330.3 23344.4 992.745 9.98045e-07
2032-Jan-01 6 36 9 17496.3 23344.4 993.347 9.98046e-07
2032-Jan-01 7 36 9 17662.4 23344.4 992.794 9.98045e-07
2032-Jan-01 8 36 9 17828.5 23344.4 991.972 9.98043e-07
2032-Jan-01 9 36 9 17994.5 23344.4 989.158 9.98039e-07
2032-Jan-01 10 36 9 18160.6 23344.4 985.985 9.98033e-07
2032-Jan-01 11 36 9 18326.7 23344.4 987.369 9.98035e-07
2032-Jan-01 12 36 9 18492.7 23344.4 990.497 9.9804e-07
2032-Jan-01 13 36 9 18658.8 23344.4 993.498 9.98045e-07
2032-Jan-01 14 36 9 18824.9 23344.4 994.794 9.98047e-07
2032-Jan-01 15 36 9 18990.9 23344.4 990.392 9.98039e-07
2032-Jan-01 16 36 9 19157 23344.4 975.675 9.98013e-07
2032-Jan-01 17 36 9 19323.1 23344.4 953.02 9.97972e-07
2032-Jan-01 18 36 9 19489.1 23344.4 938.986 9.97946e-07
2032-Jan-01 19 36 9 19655.2 23344.4 938.198 9.97944e-07
2032-Jan-01 20 36 9 19821.2 23344.4 957.177 9.97979e-07
2032-Jan-01 21 36 9 19987.3 23344.4 982.217 9.98024e-07
2032-Jan-01 22 36 9 20153.4 23344.4 996.632 9.98048e-07
2032-Jan-01 23 36 9 20319.5 23344.4 1001.29 9.98056e-07
2032-Jan-01 24 36 9 20485.5 23344.4 1001.54 9.98057e-07
2032-Jan-01 25 36 9 20651.6 23344.4 999.653 9.98054e-07
2032-Jan-01 26 36 9 20817.7 23344.4 994.291 9.98046e-07
2032-Jan-01 27 36 9 20983.7 23344.4 987.231 9.98034e-07
2032-Jan-01 28 36 9 21149.8 23344.4 981.033 9.98024e-07
2032-Jan-01 29 36 9 21315.9 23344.4 986.01 9.98033e-07
2032-Jan-01 30 36 9 21481.9 23344.4 997.1 9.98052e-07
2032-Jan-01 31 36 9 21648 23344.4 1006.61 9.98068e-07
2032-Jan-01 32 36 9 21814.1 23344.4 1013.95 9.9808e-07
2032-Jan-01 33 36 9 21980.1 23344.4 1003.11 9.98063e-07
2032-Jan-01 34 36 9 22146.2 23344.4 983.029 9.98029e-07
2032-Jan-01 35 36 9 22312.3 23344.4 974.644 9.98015e-07
2032-Jan-01 36 36 9 22478.3 23344.4 972.739 9.98011e-07
2032-Jan-01 37 36 9 22644.4 23344.4 974.809 -9999
2032-Jan-01 38 36 9 22810.4 23344.4 980.926 -9999
2032-Jan-01 1 37 9 16666 23501.6 1000.86 -9999
2032-Jan-01 2 37 9 16832.1 23501.6 999.158 -9999
2032-Jan-01 3 37 9 16998.1 23501.6 996.263 -9999
2032-Jan-01 4 37 9 17164.2 23501.6 993.631 9.98047e-07
2032-Jan-01 5 37 9 17330.3 23501.6 993.826 9.98048e-07
2032-Jan-01 6 37 9 17496.3 23501.6 995.68 9.9805e-07
2032-Jan-01 7 37 9 17662.4 23501.6 995.014 9.98049e-07
2032-Jan-01 8 37 9 17828.5 23501.6 993.028 9.98046e-07
2032-Jan-01 9 37 9 17994.5 23501.6 990.764 9.98042e-07
2032-Jan-01 10 37 9 18160.6 23501.6 990.824 9.98042e-07
2032-Jan-01 11 37 9 18326.7 23501.6 993.894 9.98047e-07
2032-Jan-01 12 37 9 18492.7 23501.6 996.26 9.9805e-07
2032-Jan-01 13 37 9 18658.8 23501.6 998.77 9.98054e-07
2032-Jan-01 14 37 9 18824.9 23501.6 998.072 9.98053e-07
2032-Jan-01 15 37 9 18990.9 23501.6 992.213 9.98043e-07
2032-Jan-01 16 37 9 19157 23501.6 977.644 9.98017e-07
2032-Jan-01 17 37 9 19323.1 23501.6 953.559 9.97974e-07
2032-Jan-01 18 37 9 19489.1 23501.6 937.395 9.97944e-07
2032-Jan-01 19 37 9 19655.2 23501.6 935.452 9.9794e-07
2032-Jan-01 20 37 9 19821.3 23501.6 949.778 9.97967e-07
2032-Jan-01 21 37 9 19987.3 23501.6 975.46 9.98013e-07
2032-Jan-01 22 37 9 20153.4 23501.6 994.873 9.98046e-07
2032-Jan-01 23 37 9 20319.5 23501.6 1001.8 9.98058e-07
2032-Jan-01 24 37 9 20485.5 23501.6 1002.53 9.98059e-07
2032-Jan-01 25 37 9 20651.6 23501.6 1002.17 9.98059e-07
2032-Jan-01 26 37 9 20817.7 23501.6 999.798 9.98056e-07
2032-Jan-01 27 37 9 20983.7 23501.6 996.196 9.9805e-07
2032-Jan-01 28 37 9 21149.8 23501.6 993.504 9.98046e-07
2032-Jan-01 29 37 9 21315.9 23501.6 997.184 9.98052e-07
2032-Jan-01 30 37 9 21481.9 23501.6 1004.08 9.98064e-07
2032-Jan-01 31 37 9 21648 23501.6 1008.08 9.98071e-07
2032-Jan-01 32 37 9 21814.1 23501.6 1008.75 9.98072e-07
2032-Jan-01 33 37 9 21980.1 23501.6 994.461 9.98049e-07
2032-Jan-01 34 37 9 22146.2 23501.6 978.617 9.98022e-07
2032-Jan-01 35 37 9 22312.3 23501.6 975.995 9.98017e-07
2032-Jan-01 36 37 9 22478.3 23501.6 976.428 9.98018e-07
2032-Jan-01 37 37 9 22644.4 23501.6 977.957 -9999
2032-Jan-01 38 37 9 22810.4 23501.6 981.374 -9999
2032-Jan-01 1 38 9 16666 23658.9 1002.23 -9999
2032-Jan-01 2 38 9 16832.1 23658.9 1000.47 -9999
2032-Jan-01 3 38 9 16998.1 23658.9 997.51 -9999
2032-Jan-01 4 38 9 17164.2 23658.9 995.222 9.9805e-07
2032-Jan-01 5 38 9 17330.3 23658.9 994.915 9.9805e-07
2032-Jan-01 6 38 9 17496.3 23658.9 995.725 9.98051e-07
2032-Jan-01 7 38 9 17662.4 23658.9 994.433 9.98049e-07
2032-Jan-01 8 38 9 17828.5 23658.9 991.648 9.98044e-07
2032-Jan-01 9 38 9 17994.5 23658.9 990.127 9.98041e-07
2032-Jan-01 10 38 9 18160.6 23658.9 992.246 9.98044e-07
2032-Jan-01 11 38 9 18326.7 23658.9 994.979 9.98049e-07
2032-Jan-01 12 38 9 18492.7 23658.9 996.835 9.98052e-07
2032-Jan-01 13 38 9 18658.8 23658.9 999.454 9.98056e-07
2032-Jan-01 14 38 9 18824.9 23658.9 999.559 9.98056e-07
2032-Jan-01 15 38 9 18990.9 23658.9 994.358 9.98047e-07
2032-Jan-01 16 38 9 19157 23658.9 979.901 9.98022e-07
2032-Jan-01 17 38 9 19323.1 23658.9 953.395 9.97975e-07
2032-Jan-01 18 38 9 19489.1 23658.9 935.662 9.97942e-07
2032-Jan-01 19 38 9 19655.2 23658.9 932.302 9.97935e-07
2032-Jan-01 20 38 9 19821.3 23658.9 939.138 9.97948e-07
2032-Jan-01 21 38 9 19987.3 23658.9 967.156 9.97999e-07
2032-Jan-01 22 38 9 20153.4 23658.9 994.442 9.98046e-07
2032-Jan-01 23 38 9 20319.5 23658.9 1002.39 9.9806e-07
2032-Jan-01 24 38 9 20485.5 23658.9 1001.76 9.98059e-07
2032-Jan-01 25 38 9 20651.6 23658.9 1001.53 9.98059e-07
2032-Jan-01 26 38 9 20817.7 23658.9 1002.59 9.98061e-07
2032-Jan-01 27 38 9 20983.7 23658.9 1001.49 9.98059e-07
2032-Jan-01 28 38 9 21149.8 23658.9 1001.86 9.9806e-07
2032-Jan-01 29 38 9 21315.9 23658.9 1005.96 9.98067e-07
2032-Jan-01 30 38 9 21481.9 23658.9 1007.12 9.98069e-07
2032-Jan-01 31 38 9 21648 23658.9 1006.9 9.98069e-07
2032-Jan-01 32 38 9 21814.1 23658.9 1005.04 9.98066e-07
2032-Jan-01 33 38 9 21980.1 23658.9 991.841 9.98044e-07
2032-Jan-01 34 38 9 22146.2 23658.9 980.412 9.98025e-07
2032-Jan-01 35 38 9 22312.3 23658.9 979.132 9.98023e-07
2032-Jan-01 36 38 9 22478.3 23658.9 981.345 9.98027e-07
2032-Jan-01 37 38 9 22644.4 23658.9 983.201 -9999
2032-Jan-01 38 38 9 22810.4 23658.9 980.497 -9999
2032-Jan-01 1 39 9 16666 23816.1 1002.16 -9999
2032-Jan-01 2 39 9 16832.1 23816.1 1000.44 -9999
2032-Jan-01 3 39 9 16998.1 23816.1 998.284 -9999
2032-Jan-01 4 39 9 17164.2 23816.1 996.563 9.98053e-07
2032-Jan-01 5 39 9 17330.3 23816.1 995.154 9.9805e-07
2032-Jan-01 6 39 9 17496.3 23816.1 994.114 9.98048e-07
2032-Jan-01 7 39 9 17662.4 23816.1 992.388 9.98045e-07
2032-Jan-01 8 39 9 17828.5 23816.1 990.144 9.98042e-07
2032-Jan-01 9 39 9 17994.5 23816.1 989.144 9.9804e-07
2032-Jan-01 10 39 9 18160.6 23816.1 990.769 9.98042e-07
2032-Jan-01 11 39 9 18326.7 23816.1 994 9.98048e-07
2032-Jan-01 12 39 9 18492.7 23816.1 996.502 9.98052e-07
2032-Jan-01 13 39 9 18658.8 23816.1 997.747 9.98053e-07
2032-Jan-01 14 39 9 18824.9 23816.1 1000.34 9.98058e-07
2032-Jan-01 15 39 9 18990.9 23816.1 996.537 9.98051e-07
2032-Jan-01 16 39 9 19157 23816.1 983.718 9.98029e-07
2032-Jan-01 17 39 9 19323.1 23816.1 959.078 9.97986e-07
2032-Jan-01 18 39 9 19489.1 23816.1 938.111 9.97947e-07
2032-Jan-01 19 39 9 19655.2 23816.1 932.902 9.97937e-07
2032-Jan-01 20 39 9 19821.3 23816.1 938.023 9.97946e-07
2032-Jan-01 21 39 9 19987.3 23816.1 965.991 9.97998e-07
2032-Jan-01 22 39 9 20153.4 23816.1 995.134 9.98048e-07
2032-Jan-01 23 39 9 20319.5 23816.1 1002.93 9.98061e-07
2032-Jan-01 24 39 9 20485.5 23816.1 1001.77 9.98059e-07
2032-Jan-01 25 39 9 20651.6 23816.1 1000.79 9.98058e-07
2032-Jan-01 26 39 9 20817.7 23816.1 1002.09 9.9806e-07
2032-Jan-01 27 39 9 20983.7 23816.1 1003.68 9.98063e-07
2032-Jan-01 28 39 9 21149.8 23816.1 1005.87 9.98067e-07
2032-Jan-01 29 39 9 21315.9 23816.1 1006.66 9.98069e-07
2032-Jan-01 30 39 9 21481.9 23816.1 1005.9 9.98068e-07
2032-Jan-01 31 39 9 21648 23816.1 1004.35 9.98065e-07
2032-Jan-01 32 39 9 21814.1 23816.1 1004.67 9.98066e-07
2032-Jan-01 33 39 9 21980.1 23816.1 998.846 9.98056e-07
2032-Jan-01 34 39 9 22146.2 23816.1 991.696 9.98044e-07
2032-Jan-01 35 39 9 22312.3 23816.1 989.529 9.9804e-07
2032-Jan-01 36 39 9 22478.3 23816.1 986.431 9.98035e-07
2032-Jan-01 37 39 9 22644.4 23816.1 985.383 -9999
2032-Jan-01 38 39 9 22810.4 23816.1 978.607 -9999
2032-Jan-01 1 40 9 16666 23973.4 1001.97 -9999
2032-Jan-01 2 40 9 16832.1 23973.4 1000.57 -9999
2032-Jan-01 3 40 9 16998.1 23973.4 998.134 -9999
2032-Jan-01 4 40 9 17164.2 23973.4 996.299 9.98052e-07
2032-Jan-01 5 40 9 17330.3 23973.4 995.169 9.9805e-07
2032-Jan-01 6 40 9 17496.3 23973.4 993.816 9.98048e-07
2032-Jan-01 7 40 9 17662.4 23973.4 992.343 9.98046e-07
2032-Jan-01 8 40 9 17828.5 23973.4 991.086 9.98043e-07
2032-Jan-01 9 40 9 17994.5 23973.4 990.085 9.98042e-07
2032-Jan-01 10 40 9 18160.6 23973.4 990.034 9.98041e-07
2032-Jan-01 11 40 9 18326.7 23973.4 991.93 9.98044e-07
2032-Jan-01 12 40 9 18492.7 23973.4 994.061 9.98048e-07
2032-Jan-01 13 40 9 18658.8 23973.4 995.921 9.98051e-07
2032-Jan-01 14 40 9 18824.9 23973.4 999.912 9.98057e-07
2032-Jan-01 15 40 9 18990.9 23973.4 996.933 9.98052e-07
2032-Jan-01 16 40 9 19157 23973.4 986.889 9.98035e-07
2032-Jan-01 17 40 9 19323.1 23973.4 965.964 9.97998e-07
2032-Jan-01 18 40 9 19489.1 23973.4 943.174 9.97957e-07
2032-Jan-01 19 40 9 19655.2 23973.4 934.178 9.9794e-07
2032-Jan-01 20 40 9 19821.3 23973.4 946.653 9.97963e-07
2032-Jan-01 21 40 9 19987.3 23973.4 974.783 9.98014e-07
2032-Jan-01 22 40 9 20153.4 23973.4 995.965 9.9805e-07
2032-Jan-01 23 40 9 20319.5 23973.4 1001.44 9.98059e-07
2032-Jan-01 24 40 9 20485.5 23973.4 1000.31 9.98057e-07
2032-Jan-01 25 40 9 20651.6 23973.4 1001.44 9.98059e-07
2032-Jan-01 26 40 9 20817.7 23973.4 1002.47 9.98061e-07
2032-Jan-01 27 40 9 20983.7 23973.4 1003.81 9.98064e-07
2032-Jan-01 28 40 9 21149.8 23973.4 1004.03 9.98064e-07
2032-Jan-01 29 40 9 21315.9 23973.4 1003.35 9.98063e-07
2032-Jan-01 30 40 9 21481.9 23973.4 1004.73 9.98066e-07
2032-Jan-01 31 40 9 21648 23973.4 1001.99 9.98061e-07
2032-Jan-01 32 40 9 21814.1 23973.4 1001.89 9.98061e-07
2032-Jan-01 33 40 9 21980.1 23973.4 1005.3 -9999
2032-Jan-01 34 40 9 22146.2 23973.4 1005.7 -9999
2032-Jan-01 35 40 9 22312.3 23973.4 1000.81 -9999
2032-Jan-01 36 40 9 22478.3 23973.4 986.585 -9999
2032-Jan-01 37 40 9 22644.4 23973.4 975.766 -9999
2032-Jan-01 38 40 9 22810.4 23973.4 969.72 -9999
2032-Jan-01 1 41 9 16666 24130.6 1002.44 -9999
2032-Jan-01 2 41 9 16832.1 24130.6 1000.85 -9999
2032-Jan-01 3 41 9 16998.1 24130.6 998.085 -9999
2032-Jan-01 4 41 9 17164.2 24130.6 996.023 9.98052e-07
2032-Jan-01 5 41 9 17330.3 24130.6 995.506 9.98051e-07
2032-Jan-01 6 41 9 17496.3 24130.6 994.401 9.98049e-07
2032-Jan-01 7 41 9 17662.4 24130.6 993.401 9.98048e-07
2032-Jan-01 8 41 9 17828.5 24130.6 992.521 9.98046e-07
2032-Jan-01 9 41 9 17994.5 24130.6 991.637 9.98044e-07
2032-Jan-01 10 41 9 18160.6 24130.6 991.994 9.98045e-07
2032-Jan-01 11 41 9 18326.7 24130.6 992.021 9.98045e-07
2032-Jan-01 12 41 9 18492.7 24130.6 991.872 9.98044e-07
2032-Jan-01 13 41 9 18658.8 24130.6 994.893 9.98049e-07
2032-Jan-01 14 41 9 18824.9 24130.6 999.925 9.98058e-07
2032-Jan-01 15 41 9 18990.9 24130.6 997.496 9.98053e-07
2032-Jan-01 16 41 9 19157 24130.6 988.239 9.98038e-07
2032-Jan-01 17 41 9 19323.1 24130.6 974.034 9.98013e-07
2032-Jan-01 18 41 9 19489.1 24130.6 953.455 9.97976e-07
2032-Jan-01 19 41 9 19655.2 24130.6 938.975 9.97949e-07
2032-Jan-01 20 41 9 19821.3 24130.6 955.101 9.97979e-07
2032-Jan-01 21 41 9 19987.3 24130.6 981.782 9.98026e-07
2032-Jan-01 22 41 9 20153.4 24130.6 996.93 9.98052e-07
2032-Jan-01 23 41 9 20319.5 24130.6 1003.19 9.98063e-07
2032-Jan-01 24 41 9 20485.5 24130.6 1002.57 9.98062e-07
2032-Jan-01 25 41 9 20651.6 24130.6 1002.84 9.98062e-07
2032-Jan-01 26 41 9 20817.7 24130.6 1002.84 9.98062e-07
2032-Jan-01 27 41 9 20983.7 24130.6 1003.46 9.98064e-07
2032-Jan-01 28 41 9 21149.8 24130.6 1004.08 9.98065e-07
2032-Jan-01 29 41 9 21315.9 24130.6 1006.65 9.98069e-07
2032-Jan-01 30 41 9 21481.9 24130.6 1006.3 9.98069e-07
2032-Jan-01 31 41 9 21648 24130.6 999.558 9.98057e-07
2032-Jan-01 32 41 9 21814 24130.6 1000.16 9.98058e-07
2032-Jan-01 33 41 9 21980.1 24130.6 1007.1 -9999
2032-Jan-01 34 41 9 22146.2 24130.6 1010.24 -9999
2032-Jan-01 35 41 9 22312.3 24130.6 1004.02 -9999
2032-Jan-01 36 41 9 22478.3 24130.6 985.987 -9999
2032-Jan-01 37 41 9 22644.4 24130.6 969.797 -9999
2032-Jan-01 38 41 9 22810.4 24130.6 963.614 -9999
2032-Jan-01 1 42 9 16666 24287.9 1002.81 -9999
2032-Jan-01 2 42 9 16832.1 24287.9 1000.92 -9999
2032-Jan-01 3 42 9 16998.1 24287.9 998.839 -9999
2032-Jan-01 4 42 9 17164.2 24287.9 996.967 9.98054e-07
2032-Jan-01 5 42 9 17330.3 24287.9 996.228 9.98053e-07
2032-Jan-01 6 42 9 17496.3 24287.9 995.457 9.98051e-07
2032-Jan-01 7 42 9 17662.4 24287.9 994.546 9.9805e-07
2032-Jan-01 8 42 9 17828.5 24287.9 993.665 9.98048e-07
2032-Jan-01 9 42 9 17994.5 24287.9 993.312 9.98048e-07
2032-Jan-01 10 42 9 18160.6 24287.9 994.758 9.9805e-07
2032-Jan-01 11 42 9 18326.7 24287.9 996.592 9.98053e-07
2032-Jan-01 12 42 9 18492.7 24287.9 996.615 9.98053e-07
2032-Jan-01 13 42 9 18658.8 24287.9 996.808 9.98053e-07
2032-Jan-01 14 42 9 18824.9 24287.9 1000.27 9.98058e-07
2032-Jan-01 15 42 9 18990.9 24287.9 1000.69 9.98059e-07
2032-Jan-01 16 42 9 19157 24287.9 992.993 9.98046e-07
2032-Jan-01 17 42 9 19323.1 24287.9 982.265 9.98027e-07
2032-Jan-01 18 42 9 19489.1 24287.9 967.451 9.98001e-07
2032-Jan-01 19 42 9 19655.2 24287.9 951.719 9.97973e-07
2032-Jan-01 20 42 9 19821.2 24287.9 958.478 9.97985e-07
2032-Jan-01 21 42 9 19987.3 24287.9 983.637 9.9803e-07
2032-Jan-01 22 42 9 20153.4 24287.9 1000.44 9.98058e-07
2032-Jan-01 23 42 9 20319.5 24287.9 1005.4 9.98067e-07
2032-Jan-01 24 42 9 20485.5 24287.9 1003.42 9.98063e-07
2032-Jan-01 25 42 9 20651.6 24287.9 1001.59 9.9806e-07
2032-Jan-01 26 42 9 20817.7 24287.9 1001.35 9.9806e-07
2032-Jan-01 27 42 9 20983.7 24287.9 1001.84 9.98061e-07
2032-Jan-01 28 42 9 21149.8 24287.9 1001.49 9.98061e-07
2032-Jan-01 29 42 9 21315.9 24287.9 1005.54 9.98067e-07
2032-Jan-01 30 42 9 21481.9 24287.9 1006.12 9.98068e-07
2032-Jan-01 31 42 9 21648 24287.9 999.04 9.98057e-07
2032-Jan-01 32 42 9 21814 24287.9 998.997 9.98057e-07
2032-Jan-01 33 42 9 21980.1 24287.9 1004.68 -9999
2032-Jan-01 34 42 9 22146.2 24287.9 1009.56 -9999
2032-Jan-01 35 42 9 22312.3 24287.9 1005.45 -9999
2032-Jan-01 36 42 9 22478.3 24287.9 989.435 -9999
2032-Jan-01 37 42 9 22644.4 24287.9 976.389 -9999
2032-Jan-01 38 42 9 22810.4 24287.9 973.537 -9999
2032-Jan-01 1 43 9 16666 24445.1 1003.52 -9999
2032-Jan-01 2 43 9 16832.1 24445.1 1001.39 -9999
2032-Jan-01 3 43 9 16998.1 24445.1 999.647 -9999
